date,temperature,humidity,rainfall
1997-06-29,29.708333333333332,85.33333333333333,0.0
1997-06-30,30.08695652173913,81.47826086956522,0.0
1997-07-01,32.54545454545455,71.18181818181819,0.0
1997-07-02,33.93333333333333,59.2,0.0
1997-07-03,35.63157894736842,52.0,0.0
1997-07-04,34.72727272727273,59.36363636363637,0.0
1997-07-05,33.666666666666664,64.14285714285714,0.0
1997-07-06,32.27272727272727,76.36363636363636,0.0
1997-07-07,33.875,72.625,0.0
1997-07-08,31.52173913043478,78.6086956521739,0.0
1997-07-09,32.5,75.16666666666667,0.0
1997-07-10,30.272727272727273,83.77272727272727,0.0
1997-07-11,30.5,89.77272727272727,0.0
1997-07-12,31.17391304347826,81.8695652173913,0.0
1997-07-13,30.5,85.9,0.0
1997-07-14,30.91304347826087,88.1304347826087,0.0
1997-07-15,29.9,91.75,0.0
1997-07-16,28.045454545454547,95.04545454545455,0.0
1997-07-17,32.86363636363637,72.27272727272727,0.0
1997-07-18,32.2,88.53333333333333,0.0
1997-07-19,31.904761904761905,88.47619047619048,0.0
1997-07-20,28.565217391304348,96.0,0.0
1997-07-21,29.90909090909091,85.0909090909091,0.0
1997-07-22,28.434782608695652,89.78260869565217,0.0
1997-07-23,30.363636363636363,83.0909090909091,0.0
1997-07-24,28.95,93.2,0.0
1997-07-25,29.90909090909091,93.18181818181819,0.0
1997-07-26,31.26086956521739,83.6086956521739,0.0
1997-07-27,30.666666666666668,82.91666666666667,0.0
1997-07-28,31.285714285714285,79.71428571428571,0.0
1997-07-29,29.95,89.15,0.0
1997-07-30,29.863636363636363,90.27272727272727,0.0
1997-07-31,29.954545454545453,87.27272727272727,0.0
1997-08-01,27.7,97.55,0.0
1997-08-02,26.35,99.7,0.0
1997-08-03,28.8,85.65,0.0
1997-08-04,29.375,78.3125,0.0
1997-08-05,32.1,71.6,0.0
1997-08-06,32.4,77.1,0.0
1997-08-07,29.476190476190474,78.76190476190476,0.0
1997-08-08,29.2,82.85,0.0
1997-08-09,29.25,83.0,0.0
1997-08-10,31.043478260869566,70.56521739130434,0.0
1997-08-11,29.857142857142858,78.33333333333333,0.0
1997-08-12,29.476190476190474,81.57142857142857,0.0
1997-08-13,28.55,87.75,0.0
1997-08-14,29.0,81.2,0.0
1997-08-15,28.666666666666668,83.85714285714286,0.0
1997-08-16,30.333333333333332,76.52380952380952,0.0
1997-08-17,30.857142857142858,73.35714285714286,0.0
1997-08-18,30.304347826086957,78.30434782608695,0.0
1997-08-19,28.95,93.55,0.0
1997-08-20,31.85,76.45,0.0
1997-08-21,32.68181818181818,71.72727272727273,0.0
1997-08-22,31.466666666666665,73.2,0.0
1997-08-23,30.941176470588236,72.58823529411765,0.0
1997-08-24,28.043478260869566,91.69565217391305,0.0
1997-08-25,27.5,94.11111111111111,0.0
1997-08-26,28.0,93.53333333333333,0.0
1997-08-27,27.0,99.29411764705883,0.0
1997-08-28,30.0625,82.9375,0.0
1997-08-29,28.6,88.45,0.0
1997-08-30,29.3125,86.625,0.0
1997-08-31,30.772727272727273,78.13636363636364,0.0
1997-09-01,30.227272727272727,76.68181818181819,0.0
1997-09-02,27.2,84.0,0.0
1997-09-03,29.318181818181817,85.54545454545455,0.0
1997-09-04,31.5,68.45833333333333,0.0
1997-09-05,32.0,65.52380952380952,0.0
1997-09-06,32.19047619047619,63.42857142857143,0.0
1997-09-07,30.647058823529413,72.6470588235294,0.0
1997-09-08,27.076923076923077,95.0,0.0
1997-09-09,28.61111111111111,81.72222222222223,0.0
1997-09-10,28.42105263157895,85.05263157894737,0.0
1997-09-11,27.444444444444443,97.05555555555556,0.0
1997-09-12,27.130434782608695,94.95652173913044,0.0
1997-09-13,28.772727272727273,88.04545454545455,0.0
1997-09-14,29.863636363636363,79.95454545454545,0.0
1997-09-15,29.263157894736842,80.47368421052632,0.0
1997-09-16,27.933333333333334,86.73333333333333,0.0
1997-09-17,31.5,68.75,0.0
1997-09-18,31.5,67.05,0.0
1997-09-19,31.565217391304348,62.73913043478261,0.0
1997-09-20,31.666666666666668,64.91666666666667,0.0
1997-09-21,29.782608695652176,69.6086956521739,0.0
1997-09-22,29.5,71.66666666666667,0.0
1997-09-23,30.761904761904763,62.0,0.0
1997-09-24,31.869565217391305,54.130434782608695,0.0
1997-09-25,31.272727272727273,53.54545454545455,0.0
1997-09-26,31.19047619047619,47.42857142857143,0.0
1997-09-27,30.761904761904763,54.23809523809524,0.0
1997-09-28,30.0,49.958333333333336,0.0
1997-09-29,27.958333333333332,61.0,0.0
1997-09-30,23.782608695652176,69.56521739130434,0.0
1997-10-01,26.818181818181817,64.81818181818181,0.0
1997-10-02,25.041666666666668,73.54166666666667,0.0
1997-10-03,25.782608695652176,71.69565217391305,0.0
1997-10-04,24.272727272727273,79.4090909090909,0.0
1997-10-05,24.47826086956522,79.47826086956522,0.0
1997-10-06,24.772727272727273,74.5909090909091,0.0
1997-10-07,25.227272727272727,74.4090909090909,0.0
1997-10-08,25.391304347826086,72.6086956521739,0.0
1997-10-09,25.77777777777778,67.11111111111111,0.0
1997-10-10,24.681818181818183,78.0,0.0
1997-10-11,25.6,66.3,0.0
1997-10-12,27.272727272727273,62.13636363636363,0.0
1997-10-13,25.869565217391305,72.04347826086956,0.0
1997-10-14,26.181818181818183,65.86363636363636,0.0
1997-10-15,25.136363636363637,63.86363636363637,0.0
1997-10-16,26.05,60.85,0.0
1997-10-17,25.681818181818183,63.59090909090909,0.0
1997-10-18,25.36842105263158,66.21052631578948,0.0
1997-10-19,21.545454545454547,82.86363636363636,0.0
1997-10-20,21.52173913043478,83.1304347826087,0.0
1997-10-21,22.63157894736842,73.73684210526316,0.0
1997-10-22,23.333333333333332,71.16666666666667,0.0
1997-10-23,22.27777777777778,66.72222222222223,0.0
1997-10-24,20.80952380952381,76.14285714285714,0.0
1997-10-25,21.9,71.0,0.0
1997-10-26,21.541666666666668,79.33333333333333,0.0
1997-10-27,22.59090909090909,76.72727272727273,0.0
1997-10-28,22.75,66.55,0.0
1997-10-29,19.842105263157894,86.26315789473684,0.0
1997-10-30,21.25,80.75,0.0
1997-10-31,23.0,72.71428571428571,0.0
1997-11-01,20.153846153846153,76.0,0.0
1997-11-02,20.6,75.2,0.0
1997-11-03,22.0,68.41666666666667,0.0
1997-11-04,23.1,64.6,0.0
1997-11-05,24.125,56.0,0.0
1997-11-06,22.555555555555557,74.44444444444444,0.0
1997-11-07,22.22222222222222,69.77777777777777,0.0
1997-11-08,21.666666666666668,73.5,0.0
1997-11-09,22.666666666666668,70.66666666666667,0.0
1997-11-10,21.125,76.25,0.0
1997-11-11,25.0,55.0,0.0
1997-11-12,17.2,73.2,0.0
1997-11-13,19.333333333333332,58.833333333333336,0.0
1997-11-14,19.11111111111111,61.111111111111114,0.0
1997-11-15,19.8,59.6,0.0
1997-11-16,18.46153846153846,66.3076923076923,0.0
1997-11-17,20.375,60.25,0.0
1997-11-18,19.333333333333332,68.41666666666667,0.0
1997-11-19,21.571428571428573,56.142857142857146,0.0
1997-11-20,20.555555555555557,56.22222222222222,0.0
1997-11-21,21.2,48.4,0.0
1997-11-22,19.727272727272727,64.27272727272727,0.0
1997-11-23,18.444444444444443,69.22222222222223,0.0
1997-11-24,20.53846153846154,58.23076923076923,0.0
1997-11-25,18.0,94.0,0.0
1997-11-26,16.8,89.4,0.0
1997-11-27,14.470588235294118,94.82352941176471,0.0
1997-11-28,15.5,74.25,0.0
1997-11-29,17.428571428571427,73.0,0.0
1997-11-30,18.4,78.7,0.0
1997-12-01,14.533333333333333,86.53333333333333,0.0
1997-12-02,13.833333333333334,82.83333333333333,0.0
1997-12-03,16.625,71.875,0.0
1997-12-04,15.909090909090908,74.27272727272727,0.0
1997-12-05,17.4,77.9,0.0
1997-12-06,18.09090909090909,83.45454545454545,0.0
1997-12-07,17.416666666666668,82.75,0.0
1997-12-08,17.0,93.75,0.0
1997-12-09,15.0,99.0,0.0
1997-12-10,13.75,98.5,0.0
1997-12-11,12.8,100.0,0.0
1997-12-12,13.8125,95.875,0.0
1997-12-13,14.75,94.875,0.0
1997-12-14,14.25,91.875,0.0
1997-12-15,12.0,88.0,0.0
1997-12-16,9.88888888888889,91.33333333333333,0.0
1997-12-17,13.0625,89.4375,0.0
1997-12-18,12.25,89.25,0.0
1997-12-19,9.6,96.4,0.0
1997-12-20,10.5,88.625,0.0
1997-12-21,10.714285714285714,86.71428571428571,0.0
1997-12-22,9.625,90.25,0.0
1997-12-23,10.6,93.4,0.0
1997-12-24,11.0,92.57142857142857,0.0
1997-12-25,10.5,89.7,0.0
1997-12-26,8.555555555555555,95.66666666666667,0.0
1997-12-27,9.0,95.66666666666667,0.0
1997-12-28,11.1,89.1,0.0
1997-12-29,12.5,90.07142857142857,0.0
1997-12-30,9.75,95.5,0.0
1997-12-31,14.0,74.6,0.0
1998-01-01,10.692307692307692,79.07692307692308,0.0
1998-01-02,11.307692307692308,76.23076923076923,0.0
1998-01-03,11.5,70.83333333333333,0.0
1998-01-04,11.5,79.83333333333333,0.0
1998-01-05,14.7,66.4,0.0
1998-01-06,14.571428571428571,71.57142857142857,0.0
1998-01-07,12.555555555555555,89.88888888888889,0.0
1998-01-08,11.777777777777779,91.66666666666667,0.0
1998-01-09,12.181818181818182,95.63636363636364,0.0
1998-01-10,14.1,77.3,0.0
1998-01-11,14.142857142857142,87.0,0.0
1998-01-12,15.75,78.0,0.0
1998-01-13,14.0,76.85714285714286,0.0
1998-01-14,13.0,82.5,0.0
1998-01-15,19.0,62.0,0.0
1998-01-16,13.428571428571429,59.0,0.0
1998-01-17,9.625,74.625,0.0
1998-01-18,7.111111111111111,92.33333333333333,0.0
1998-01-19,9.875,70.0,0.0
1998-01-20,13.833333333333334,57.4,0.0
1998-01-21,10.916666666666666,75.75,0.0
1998-01-22,12.4,66.8,0.0
1998-01-23,11.25,77.75,0.0
1998-01-24,12.666666666666666,70.55555555555556,0.0
1998-01-25,14.666666666666666,52.666666666666664,0.0
1998-01-26,11.357142857142858,69.92857142857143,0.0
1998-01-27,14.375,67.125,0.0
1998-01-28,17.428571428571427,69.42857142857143,0.0
1998-01-29,17.6,72.1,0.0
1998-01-30,15.571428571428571,91.42857142857143,0.0
1998-01-31,15.666666666666666,82.77777777777777,0.0
1998-02-01,17.875,78.125,0.0
1998-02-02,17.285714285714285,88.14285714285714,0.0
1998-02-03,16.428571428571427,79.57142857142857,0.0
1998-02-04,13.333333333333334,78.33333333333333,0.0
1998-02-05,14.555555555555555,58.77777777777778,0.0
1998-02-06,15.076923076923077,59.53846153846154,0.0
1998-02-07,13.428571428571429,66.42857142857143,0.0
1998-02-08,17.0,55.142857142857146,0.0
1998-02-09,15.714285714285714,63.57142857142857,0.0
1998-02-10,16.285714285714285,70.07142857142857,0.0
1998-02-11,20.5,60.8,0.0
1998-02-12,17.454545454545453,74.0909090909091,0.0
1998-02-13,19.666666666666668,64.88888888888889,0.0
1998-02-14,20.875,64.375,0.0
1998-02-15,21.0,72.0,0.0
1998-02-16,18.0,79.5,0.0
1998-02-17,18.666666666666668,72.55555555555556,0.0
1998-02-18,18.428571428571427,68.42857142857143,0.0
1998-02-19,14.0,81.71428571428571,0.0
1998-02-20,14.0,80.85714285714286,0.0
1998-02-21,16.083333333333332,69.0,0.0
1998-02-22,17.571428571428573,56.42857142857143,0.0
1998-02-23,16.272727272727273,79.36363636363636,0.0
1998-02-24,15.88888888888889,82.88888888888889,0.0
1998-02-25,14.928571428571429,93.71428571428571,0.0
1998-02-26,15.272727272727273,79.81818181818181,0.0
1998-02-27,12.125,95.5,0.0
1998-02-28,13.928571428571429,84.35714285714286,0.0
1998-03-01,16.4,75.4,0.0
1998-03-02,19.0,62.69230769230769,0.0
1998-03-03,18.22222222222222,86.0,0.0
1998-03-04,16.625,97.75,0.0
1998-03-05,16.3,94.1,0.0
1998-03-06,16.77777777777778,73.11111111111111,0.0
1998-03-07,15.142857142857142,74.42857142857143,0.0
1998-03-08,12.833333333333334,83.66666666666667,0.0
1998-03-09,19.272727272727273,54.09090909090909,0.0
1998-03-10,19.5,61.0,0.0
1998-03-11,18.818181818181817,70.9090909090909,0.0
1998-03-12,15.0,91.875,0.0
1998-03-13,17.916666666666668,75.66666666666667,0.0
1998-03-14,14.166666666666666,92.33333333333333,0.0
1998-03-15,20.166666666666668,59.333333333333336,0.0
1998-03-16,19.571428571428573,67.0,0.0
1998-03-17,19.8,67.6,0.0
1998-03-18,21.444444444444443,65.55555555555556,0.0
1998-03-19,19.444444444444443,77.66666666666667,0.0
1998-03-20,19.857142857142858,75.14285714285714,0.0
1998-03-21,23.833333333333332,65.66666666666667,0.0
1998-03-22,22.857142857142858,65.0,0.0
1998-03-23,23.666666666666668,54.0,0.0
1998-03-24,21.23076923076923,36.61538461538461,0.0
1998-03-25,19.88888888888889,43.44444444444444,0.0
1998-03-26,22.714285714285715,40.0,0.0
1998-03-27,25.11111111111111,39.77777777777778,0.0
1998-03-28,23.5,52.583333333333336,0.0
1998-03-29,21.0,72.08333333333333,0.0
1998-03-30,22.555555555555557,69.66666666666667,0.0
1998-03-31,25.2,58.8,0.0
1998-04-01,25.4375,65.8125,0.0
1998-04-02,28.428571428571427,56.714285714285715,0.0
1998-04-03,25.0,70.29411764705883,0.0
1998-04-04,27.666666666666668,55.888888888888886,0.0
1998-04-05,22.083333333333332,75.75,0.0
1998-04-06,26.307692307692307,55.84615384615385,0.0
1998-04-07,27.857142857142858,56.714285714285715,0.0
1998-04-08,25.846153846153847,60.84615384615385,0.0
1998-04-09,26.42105263157895,51.1578947368421,0.0
1998-04-10,26.571428571428573,49.0,0.0
1998-04-11,24.6,52.8,0.0
1998-04-12,25.8,43.0,0.0
1998-04-13,27.09090909090909,38.18181818181818,0.0
1998-04-14,27.5,36.333333333333336,0.0
1998-04-15,30.333333333333332,29.666666666666668,0.0
1998-04-16,30.09090909090909,32.36363636363637,0.0
1998-04-17,27.714285714285715,34.714285714285715,0.0
1998-04-18,35.666666666666664,17.333333333333332,0.0
1998-04-19,32.0,25.0,0.0
1998-04-20,32.8,30.0,0.0
1998-04-21,32.5,32.0,0.0
1998-04-22,32.4,32.0,0.0
1998-04-23,31.5,38.8,0.0
1998-04-24,33.083333333333336,36.0,0.0
1998-04-25,31.076923076923077,56.07692307692308,0.0
1998-04-26,28.625,61.375,0.0
1998-04-27,32.0,31.571428571428573,0.0
1998-04-28,30.77777777777778,40.333333333333336,0.0
1998-04-29,33.42857142857143,28.857142857142858,0.0
1998-04-30,34.5,33.3,0.0
1998-05-01,32.666666666666664,36.666666666666664,0.0
1998-05-02,32.333333333333336,36.111111111111114,0.0
1998-05-03,34.625,31.75,0.0
1998-05-04,32.166666666666664,34.0,0.0
1998-05-05,31.25,32.083333333333336,0.0
1998-05-06,31.923076923076923,35.84615384615385,0.0
1998-05-07,25.77777777777778,65.55555555555556,0.0
1998-05-08,26.22222222222222,58.77777777777778,0.0
1998-05-09,26.583333333333332,53.916666666666664,0.0
1998-05-10,28.90909090909091,42.18181818181818,0.0
1998-05-11,32.0,36.42857142857143,0.0
1998-05-12,34.4,29.2,0.0
1998-05-13,33.125,34.375,0.0
1998-05-14,34.75,32.833333333333336,0.0
1998-05-15,35.642857142857146,24.357142857142858,0.0
1998-05-16,36.285714285714285,31.142857142857142,0.0
1998-05-17,35.857142857142854,47.42857142857143,0.0
1998-05-18,31.857142857142858,54.714285714285715,0.0
1998-05-19,33.888888888888886,51.888888888888886,0.0
1998-05-20,37.0,24.0,0.0
1998-05-21,37.416666666666664,21.916666666666668,0.0
1998-05-22,38.0,22.5,0.0
1998-05-23,37.333333333333336,23.333333333333332,0.0
1998-05-24,33.0,34.0,0.0
1998-05-25,36.666666666666664,41.0,0.0
1998-05-26,40.857142857142854,19.571428571428573,0.0
1998-05-27,37.22222222222222,35.44444444444444,0.0
1998-05-28,40.333333333333336,22.0,0.0
1998-05-29,38.77777777777778,20.666666666666668,0.0
1998-05-30,36.25,20.916666666666668,0.0
1998-05-31,38.8,20.666666666666668,0.0
1998-06-01,36.8,27.3,0.0
1998-06-02,38.142857142857146,26.571428571428573,0.0
1998-06-03,32.8,39.6,0.0
1998-06-04,33.77777777777778,36.44444444444444,0.0
1998-06-05,35.285714285714285,40.57142857142857,0.0
